sex__cat,age__cat,race__cat,marital-status__cat,education__cat,native-country__cat,workclass__cat,occupation__cat,salary-class__cat
Male,50,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K
Male,37,Asian-Pac-Islander,Married-civ-spouse,Bachelors,China,Private,Other-service,<=50K
Male,52,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Female,44,White,Never-married,Prof-school,United-States,Private,Prof-specialty,>50K
Male,28,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,21,Black,Never-married,Assoc-acdm,Jamaica,Private,Other-service,<=50K
Male,34,White,Separated,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,29,White,Married-civ-spouse,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K
Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,50,Asian-Pac-Islander,Married-civ-spouse,Prof-school,Philippines,Self-emp-inc,Prof-specialty,>50K
Male,40,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,58,White,Divorced,HS-grad,United-States,Self-emp-inc,Sales,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,34,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Female,22,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K
Male,65,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Transport-moving,<=50K
Male,24,White,Never-married,5th-6th,El-Salvador,Private,Craft-repair,<=50K
Male,22,White,Married-spouse-absent,Some-college,United-States,State-gov,Tech-support,<=50K
Female,29,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,<=50K
Female,38,Black,Divorced,Assoc-voc,United-States,Private,Adm-clerical,<=50K
Male,61,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,27,Black,Never-married,HS-grad,United-States,Federal-gov,Craft-repair,<=50K
Male,27,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Transport-moving,>50K
Female,32,Black,Never-married,HS-grad,Jamaica,Private,Adm-clerical,<=50K
Male,47,Black,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,37,White,Separated,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Male,63,White,Divorced,Assoc-acdm,United-States,Private,Exec-managerial,>50K
Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,20,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Female,48,White,Married-civ-spouse,Some-college,United-States,Local-gov,Exec-managerial,>50K
Female,51,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,21,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,38,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Female,25,White,Never-married,Some-college,Yugoslavia,Private,Exec-managerial,<=50K
Male,18,White,Never-married,12th,United-States,Private,Sales,<=50K
Male,50,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,>50K
Female,27,White,Married-spouse-absent,HS-grad,Jamaica,Private,Adm-clerical,<=50K
Female,25,White,Never-married,Assoc-voc,Canada,Private,Prof-specialty,<=50K
Male,46,White,Married-civ-spouse,7th-8th,United-States,Private,Craft-repair,<=50K
Female,43,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,20,White,Never-married,HS-grad,United-States,Self-emp-inc,Machine-op-inspct,<=50K
Female,47,Black,Married-civ-spouse,7th-8th,United-States,Private,Machine-op-inspct,<=50K
Male,43,White,Married-civ-spouse,10th,United-States,Private,Adm-clerical,<=50K
Male,22,White,Never-married,10th,United-States,Private,Craft-repair,<=50K
Male,40,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,31,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,19,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Female,21,Black,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,27,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
Female,44,Black,Separated,11th,United-States,Private,Other-service,<=50K
Female,40,Black,Separated,HS-grad,United-States,Private,Transport-moving,<=50K
Female,26,White,Separated,Assoc-voc,United-States,Private,Adm-clerical,<=50K
Male,29,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,31,Asian-Pac-Islander,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,53,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,45,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
Male,39,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,20,White,Never-married,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Male,51,White,Never-married,Masters,United-States,Local-gov,Prof-specialty,<=50K
Male,36,White,Never-married,10th,United-States,Private,Handlers-cleaners,<=50K
Male,19,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,26,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,22,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,62,Black,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,54,Black,Divorced,Bachelors,United-States,Private,Sales,<=50K
Male,40,Asian-Pac-Islander,Married-civ-spouse,Masters,Philippines,Federal-gov,Tech-support,>50K
Male,36,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,25,Asian-Pac-Islander,Never-married,Some-college,Cambodia,Private,Craft-repair,<=50K
Female,44,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,29,Black,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K
Female,27,Asian-Pac-Islander,Never-married,Assoc-acdm,Philippines,Private,Other-service,<=50K
Female,31,White,Divorced,11th,United-States,Private,Other-service,<=50K
Female,68,Black,Divorced,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,47,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,48,White,Never-married,HS-grad,Dominican-Republic,Private,Machine-op-inspct,<=50K
Male,49,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K
Female,46,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,29,White,Married-civ-spouse,10th,United-States,Private,Craft-repair,<=50K
Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,23,White,Never-married,Assoc-acdm,United-States,Private,Other-service,<=50K
Female,23,Asian-Pac-Islander,Never-married,Some-college,Vietnam,Private,Adm-clerical,<=50K
Female,29,White,Separated,Some-college,United-States,Private,Tech-support,<=50K
Male,25,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,>50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Female,44,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,37,White,Married-civ-spouse,10th,Mexico,Private,Farming-fishing,<=50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Female,52,Black,Separated,Assoc-voc,United-States,Private,Exec-managerial,<=50K
Female,55,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,<=50K
Male,76,White,Married-civ-spouse,9th,United-States,Private,Protective-serv,<=50K
Female,23,White,Never-married,Assoc-voc,United-States,State-gov,Tech-support,<=50K
Male,32,Black,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,29,White,Never-married,HS-grad,Canada,Private,Other-service,<=50K
Male,42,White,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
Male,44,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,20,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Male,68,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,25,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,>50K
Male,57,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,<=50K
Male,39,White,Married-civ-spouse,Masters,Poland,Private,Transport-moving,<=50K
Male,34,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,27,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,32,Black,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,43,White,Never-married,Bachelors,United-States,Federal-gov,Exec-managerial,>50K
Female,28,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,58,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,30,White,Divorced,Some-college,Canada,Private,Adm-clerical,<=50K
Female,36,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Female,21,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,27,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,57,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,23,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,37,White,Married-civ-spouse,5th-6th,United-States,Private,Craft-repair,<=50K
Male,59,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K
Male,28,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,27,White,Married-civ-spouse,Assoc-voc,United-States,Private,Sales,<=50K
Male,46,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K
Female,27,Black,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,45,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Exec-managerial,>50K
Male,33,Black,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,34,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K
Female,41,White,Divorced,Some-college,United-States,Private,Exec-managerial,<=50K
Female,40,Black,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,27,Other,Never-married,1st-4th,Dominican-Republic,Private,Other-service,<=50K
Female,48,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,39,White,Separated,Some-college,United-States,Private,Other-service,<=50K
Male,54,Black,Married-civ-spouse,Some-college,United-States,Local-gov,Transport-moving,<=50K
Male,21,White,Never-married,Some-college,United-States,Self-emp-inc,Exec-managerial,<=50K
Female,35,Black,Never-married,Bachelors,United-States,Self-emp-not-inc,Other-service,<=50K
Male,38,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,<=50K
Male,45,White,Never-married,Bachelors,United-States,Private,Transport-moving,<=50K
Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,30,Asian-Pac-Islander,Never-married,Some-college,South,Self-emp-not-inc,Sales,<=50K
Female,66,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Female,47,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,44,White,Divorced,Some-college,United-States,Private,Farming-fishing,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,36,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,37,White,Married-civ-spouse,Masters,United-States,Private,Tech-support,>50K
Male,40,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,32,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,37,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Female,30,White,Never-married,Bachelors,United-States,Private,Machine-op-inspct,<=50K
Male,35,White,Married-civ-spouse,Masters,United-States,Private,Adm-clerical,<=50K
Male,60,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,24,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,53,White,Married-civ-spouse,Masters,United-States,Private,Sales,>50K
Female,41,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,56,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,48,White,Married-civ-spouse,Bachelors,Canada,Private,Prof-specialty,>50K
Female,49,Black,Never-married,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,26,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K
Male,23,White,Never-married,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,53,White,Married-civ-spouse,Assoc-voc,United-States,Private,Exec-managerial,>50K
Female,35,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
Female,25,White,Never-married,1st-4th,Guatemala,Private,Priv-house-serv,<=50K
Male,47,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Male,67,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,48,White,Divorced,Some-college,United-States,Private,Transport-moving,<=50K
Female,41,Black,Never-married,7th-8th,United-States,Local-gov,Other-service,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,64,White,Never-married,9th,United-States,Local-gov,Adm-clerical,<=50K
Male,29,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
Male,28,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,26,White,Married-civ-spouse,7th-8th,United-States,Self-emp-not-inc,Transport-moving,<=50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K
Male,44,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,43,White,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,37,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Female,39,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,41,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Machine-op-inspct,<=50K
Male,39,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,33,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,>50K
Male,60,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,39,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-inc,Exec-managerial,>50K
Female,28,White,Separated,HS-grad,United-States,Private,Exec-managerial,<=50K
Female,70,White,Divorced,HS-grad,United-States,Private,Protective-serv,<=50K
Male,42,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,27,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,24,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Philippines,Private,Prof-specialty,<=50K
Male,55,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,35,White,Married-civ-spouse,HS-grad,Mexico,Private,Craft-repair,<=50K
Male,70,White,Married-civ-spouse,Prof-school,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,39,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
Female,70,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,33,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,35,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,66,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,46,White,Married-civ-spouse,HS-grad,Germany,Federal-gov,Adm-clerical,>50K
Female,37,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Female,37,White,Divorced,Assoc-acdm,United-States,Private,Exec-managerial,<=50K
