sex__cat;age__cat;race__cat;marital-status__cat;education__cat;native-country__cat;workclass__cat;occupation__cat;salary-class__cat
Female;25;Black;Never-married;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;25;Black;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;25;Black;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;25;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;25;Black;Never-married;HS-grad;United-States;Government;Adm-clerical;<=50K
Male;25;Black;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;25;Black;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Male;25;Black;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;26;Black;Never-married;Assoc-acdm;United-States;Government;Adm-clerical;<=50K
Female;26;Black;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;26;Black;Never-married;10th;United-States;Non-Government;Adm-clerical;<=50K
Male;26;Black;Never-married;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;26;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;27;Black;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;27;Black;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;27;Black;Never-married;Bachelors;United-States;Non-Government;Handlers-cleaners;<=50K
Male;27;Black;Never-married;HS-grad;United-States;Government;Craft-repair;<=50K
Male;27;Black;Never-married;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Female;28;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;28;Black;Never-married;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;28;Black;Never-married;Bachelors;United-States;Non-Government;Craft-repair;<=50K
Male;28;Black;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Female;29;Black;Never-married;11th;United-States;Non-Government;Other-service;<=50K
Female;29;Black;Never-married;Assoc-voc;United-States;Non-Government;Adm-clerical;<=50K
Female;29;Black;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;29;Black;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Male;30;Black;Never-married;Some-college;United-States;Government;Protective-serv;<=50K
Female;31;Black;Never-married;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;31;Black;Never-married;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Female;31;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;31;Black;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Female;32;Black;Never-married;11th;United-States;Non-Government;Priv-house-serv;<=50K
Female;32;Black;Never-married;HS-grad;Jamaica;Non-Government;Adm-clerical;<=50K
Female;32;Black;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Female;33;Black;Never-married;Assoc-voc;United-States;Non-Government;Machine-op-inspct;<=50K
Female;33;Black;Never-married;Assoc-voc;United-States;Non-Government;Prof-specialty;<=50K
Female;33;Black;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;33;Black;Never-married;HS-grad;United-States;Non-Government;Sales;<=50K
Male;33;Black;Never-married;10th;United-States;Non-Government;Other-service;<=50K
Male;33;Black;Never-married;Assoc-voc;United-States;Non-Government;Other-service;<=50K
Male;33;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;33;Black;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;34;Black;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;34;Black;Never-married;HS-grad;United-States;Government;Handlers-cleaners;<=50K
Male;34;Black;Never-married;HS-grad;United-States;Government;Other-service;<=50K
Female;35;Black;Never-married;12th;Trinadad&Tobago;Non-Government;Other-service;<=50K
Female;35;Black;Never-married;Bachelors;United-States;Non-Government;Other-service;<=50K
Female;35;Black;Never-married;HS-grad;Germany;Non-Government;Sales;<=50K
Female;35;Black;Never-married;Masters;United-States;Government;Prof-specialty;<=50K
Female;36;Black;Never-married;Bachelors;United-States;Government;Protective-serv;<=50K
Male;36;Black;Never-married;10th;United-States;Non-Government;Farming-fishing;<=50K
Male;36;Black;Never-married;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;36;Black;Never-married;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;36;Black;Never-married;Assoc-acdm;United-States;Non-Government;Sales;>50K
Female;37;Black;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;37;Black;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;37;Black;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;37;Black;Never-married;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;37;Black;Never-married;HS-grad;United-States;Non-Government;Farming-fishing;<=50K
Female;38;Black;Never-married;HS-grad;United-States;Government;Other-service;<=50K
Female;38;Black;Never-married;Some-college;United-States;Non-Government;Sales;<=50K
Female;39;Black;Never-married;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;40;Black;Never-married;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;41;Black;Never-married;7th-8th;United-States;Government;Other-service;<=50K
Male;42;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;43;Black;Never-married;Assoc-acdm;United-States;Non-Government;Adm-clerical;<=50K
Female;43;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;44;Black;Never-married;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Female;44;Black;Never-married;Some-college;United-States;Government;Other-service;<=50K
Male;45;Black;Never-married;HS-grad;United-States;Government;Transport-moving;<=50K
Female;46;Black;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;46;Black;Never-married;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Female;47;Black;Never-married;11th;United-States;Non-Government;Machine-op-inspct;<=50K
Female;48;Black;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;49;Black;Never-married;Some-college;United-States;Government;Adm-clerical;<=50K
Female;52;Black;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;56;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;57;Black;Never-married;Some-college;Jamaica;Non-Government;Adm-clerical;<=50K
Female;61;Black;Never-married;10th;United-States;Government;Other-service;<=50K
Female;66;Black;Never-married;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;27;Black;Separated;HS-grad;United-States;Government;Exec-managerial;<=50K
Male;30;Black;Separated;Some-college;United-States;Government;Handlers-cleaners;<=50K
Female;31;Black;Separated;Bachelors;United-States;Non-Government;Sales;<=50K
Female;35;Black;Separated;11th;United-States;Non-Government;Other-service;<=50K
Female;35;Black;Separated;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;36;Black;Separated;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;36;Black;Separated;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;36;Black;Separated;Some-college;United-States;Non-Government;Other-service;<=50K
Male;37;Black;Separated;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Female;40;Black;Separated;HS-grad;United-States;Non-Government;Sales;<=50K
Female;40;Black;Separated;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;40;Black;Separated;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;40;Black;Separated;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Female;41;Black;Separated;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Female;42;Black;Separated;Some-college;Haiti;Non-Government;Other-service;<=50K
Female;42;Black;Separated;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Female;42;Black;Separated;Some-college;United-States;Non-Government;Other-service;<=50K
Male;42;Black;Separated;Bachelors;United-States;Non-Government;Other-service;<=50K
Female;44;Black;Separated;11th;United-States;Non-Government;Other-service;<=50K
Female;44;Black;Separated;11th;United-States;Non-Government;Other-service;<=50K
Male;44;Black;Separated;Some-college;United-States;Non-Government;Machine-op-inspct;<=50K
Female;45;Black;Separated;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;46;Black;Separated;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;47;Black;Separated;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Female;50;Black;Separated;10th;Jamaica;Non-Government;Adm-clerical;<=50K
Female;52;Black;Separated;9th;United-States;Non-Government;Other-service;<=50K
Female;52;Black;Separated;Assoc-voc;United-States;Non-Government;Exec-managerial;<=50K
Female;53;Black;Separated;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Female;59;Black;Separated;7th-8th;United-States;Non-Government;Other-service;<=50K
Female;62;Black;Separated;Assoc-voc;United-States;Non-Government;Priv-house-serv;<=50K
Female;38;Black;Widowed;Some-college;United-States;Government;Transport-moving;<=50K
Female;45;Black;Widowed;Some-college;United-States;Non-Government;Other-service;<=50K
Female;48;Black;Widowed;Some-college;United-States;Government;Other-service;<=50K
Female;51;Black;Widowed;HS-grad;United-States;Non-Government;Tech-support;<=50K
Female;52;Black;Widowed;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;53;Black;Widowed;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;53;Black;Widowed;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;55;Black;Widowed;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;57;Black;Widowed;7th-8th;United-States;Non-Government;Machine-op-inspct;<=50K
Female;62;Black;Widowed;Assoc-voc;United-States;Government;Exec-managerial;<=50K
Female;66;Black;Widowed;7th-8th;United-States;Non-Government;Other-service;<=50K
Female;66;Black;Widowed;Bachelors;United-States;Government;Prof-specialty;<=50K
Female;67;Black;Widowed;1st-4th;United-States;Non-Government;Other-service;<=50K
Female;69;Black;Widowed;HS-grad;United-States;Government;Adm-clerical;<=50K
Male;75;Black;Widowed;5th-6th;United-States;Non-Government;Other-service;<=50K
Female;29;Other;Divorced;HS-grad;Germany;Non-Government;Prof-specialty;<=50K
Female;31;Other;Divorced;Masters;United-States;Non-Government;Other-service;<=50K
Male;26;Other;Married-civ-spouse;5th-6th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;26;Other;Married-civ-spouse;HS-grad;United-States;Government;Adm-clerical;<=50K
Male;28;Other;Married-civ-spouse;7th-8th;Puerto-Rico;Non-Government;Handlers-cleaners;<=50K
Male;30;Other;Married-civ-spouse;9th;Mexico;Non-Government;Craft-repair;<=50K
Male;32;Other;Married-civ-spouse;Bachelors;Ecuador;Non-Government;Prof-specialty;<=50K
Female;33;Other;Married-civ-spouse;HS-grad;Columbia;Non-Government;Machine-op-inspct;<=50K
Male;43;Other;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;<=50K
Male;45;Other;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;52;Other;Married-civ-spouse;11th;Dominican-Republic;Non-Government;Machine-op-inspct;<=50K
Male;55;Other;Married-civ-spouse;Bachelors;India;Non-Government;Exec-managerial;<=50K
Male;57;Other;Married-civ-spouse;Some-college;Mexico;Non-Government;Other-service;<=50K
Male;18;Other;Never-married;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Female;19;Other;Never-married;11th;Nicaragua;Non-Government;Sales;<=50K
Female;20;Other;Never-married;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;25;Other;Never-married;Some-college;United-States;Non-Government;Other-service;<=50K
Female;25;Other;Never-married;Some-college;United-States;Non-Government;Tech-support;<=50K
Female;27;Other;Never-married;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;27;Other;Never-married;1st-4th;Dominican-Republic;Non-Government;Other-service;<=50K
Female;31;Other;Never-married;7th-8th;Mexico;Non-Government;Machine-op-inspct;<=50K
Male;31;Other;Never-married;9th;United-States;Non-Government;Craft-repair;<=50K
Male;34;Other;Never-married;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Female;26;Other;Separated;Assoc-acdm;United-States;Non-Government;Craft-repair;<=50K
Female;36;Other;Separated;5th-6th;Mexico;Non-Government;Priv-house-serv;<=50K
Female;56;Other;Widowed;7th-8th;Dominican-Republic;Non-Government;Machine-op-inspct;<=50K
Female;20;White;Divorced;HS-grad;United-States;Non-Government;Sales;<=50K
Male;22;White;Divorced;HS-grad;United-States;Non-Government;Sales;<=50K
Female;24;White;Divorced;HS-grad;United-States;Non-Government;Protective-serv;<=50K
Female;25;White;Divorced;Assoc-acdm;United-States;Non-Government;Adm-clerical;<=50K
Female;25;White;Divorced;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;25;White;Divorced;HS-grad;United-States;Non-Government;Other-service;<=50K
Female;26;White;Divorced;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;26;White;Divorced;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;26;White;Divorced;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;26;White;Divorced;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;26;White;Divorced;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;26;White;Divorced;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;26;White;Divorced;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Female;27;White;Divorced;Assoc-voc;United-States;Non-Government;Sales;<=50K
Female;27;White;Divorced;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;27;White;Divorced;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;27;White;Divorced;7th-8th;United-States;Non-Government;Machine-op-inspct;<=50K
Female;28;White;Divorced;10th;United-States;Non-Government;Sales;<=50K
Female;28;White;Divorced;11th;United-States;Non-Government;Other-service;<=50K
Female;28;White;Divorced;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Female;28;White;Divorced;Bachelors;England;Non-Government;Other-service;>50K
Male;28;White;Divorced;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;28;White;Divorced;HS-grad;United-States;Non-Government;Protective-serv;<=50K
Male;28;White;Divorced;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Female;29;White;Divorced;Assoc-acdm;United-States;Non-Government;Sales;<=50K
Female;29;White;Divorced;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Female;29;White;Divorced;Doctorate;United-States;Non-Government;Prof-specialty;>50K
Male;29;White;Divorced;Some-college;United-States;Government;Adm-clerical;<=50K
Male;29;White;Divorced;HS-grad;United-States;Non-Government;Other-service;>50K
Female;30;White;Divorced;10th;United-States;Non-Government;Other-service;<=50K
Female;30;White;Divorced;Assoc-voc;United-States;Non-Government;Adm-clerical;<=50K
Female;30;White;Divorced;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;30;White;Divorced;Some-college;Canada;Non-Government;Adm-clerical;<=50K
Male;30;White;Divorced;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;30;White;Divorced;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Female;31;White;Divorced;11th;United-States;Non-Government;Other-service;<=50K
Female;31;White;Divorced;Assoc-acdm;United-States;Non-Government;Adm-clerical;<=50K
Female;31;White;Divorced;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;31;White;Divorced;Some-college;United-States;Government;Adm-clerical;<=50K
Female;31;White;Divorced;Some-college;United-States;Non-Government;Other-service;<=50K
Female;31;White;Divorced;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Female;31;White;Divorced;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;31;White;Divorced;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Female;32;White;Divorced;11th;United-States;Non-Government;Other-service;<=50K
Female;32;White;Divorced;Bachelors;United-States;Non-Government;Machine-op-inspct;<=50K
Female;32;White;Divorced;Some-college;United-States;Government;Protective-serv;<=50K
Female;32;White;Divorced;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Female;32;White;Divorced;Some-college;United-States;Non-Government;Farming-fishing;<=50K
Male;32;White;Divorced;Assoc-acdm;United-States;Non-Government;Sales;<=50K
Male;32;White;Divorced;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;32;White;Divorced;HS-grad;United-States;Non-Government;Other-service;<=50K
Male;32;White;Divorced;Some-college;United-States;Non-Government;Sales;<=50K
Female;33;White;Divorced;11th;United-States;Non-Government;Exec-managerial;>50K
Male;33;White;Divorced;Assoc-voc;United-States;Non-Government;Sales;<=50K
Male;33;White;Divorced;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;33;White;Divorced;Some-college;United-States;Non-Government;Craft-repair;<=50K
Female;34;White;Divorced;Assoc-acdm;United-States;Non-Government;Prof-specialty;<=50K
Female;34;White;Divorced;Assoc-voc;United-States;Non-Government;Adm-clerical;<=50K
